30000,NaN
1.03E+06,NaN
2.03E+06,NaN
3.03E+06,NaN
4.03E+06,NaN
5.03E+06,NaN
6.03E+06,NaN
7.03E+06,NaN
8.03E+06,NaN
9.03E+06,NaN
1.00E+07,NaN
1.10E+07,NaN
1.20E+07,NaN
1.30E+07,NaN
1.40E+07,NaN
1.50E+07,NaN
1.60E+07,NaN
1.70E+07,NaN
1.80E+07,NaN
1.90E+07,NaN
2.00E+07,NaN
2.10E+07,NaN
2.20E+07,NaN
2.30E+07,NaN
2.40E+07,NaN
2.50E+07,NaN
2.60E+07,NaN
2.70E+07,NaN
2.80E+07,NaN
2.90E+07,NaN
3.00E+07,-45.078
3.10E+07,-43.099
3.20E+07,-41.121
3.30E+07,-39.086
3.40E+07,-37.038
3.50E+07,-35.119
3.60E+07,-33.385
3.70E+07,-31.65
3.80E+07,-30.551
3.90E+07,-29.568
4.00E+07,-28.6
4.10E+07,-27.784
4.20E+07,-26.968
4.30E+07,-26.126
4.40E+07,-25.105
4.50E+07,-24.084
4.60E+07,-23.063
4.70E+07,-22.115
4.80E+07,-21.172
4.90E+07,-20.229
5.00E+07,-19.771
5.10E+07,-19.757
5.20E+07,-19.744
5.30E+07,-19.73
5.40E+07,-19.703
5.50E+07,-19.673
5.60E+07,-19.644
5.70E+07,-19.614
5.80E+07,-19.242
5.90E+07,-18.833
6.00E+07,-18.425
6.10E+07,-18.016
6.20E+07,-17.935
6.30E+07,-18.018
6.40E+07,-18.101
6.50E+07,-18.184
6.60E+07,-18.294
6.70E+07,-18.609
6.80E+07,-18.925
6.90E+07,-19.241
7.00E+07,-19.556
7.10E+07,-19.848
7.20E+07,-20.058
7.30E+07,-20.268
7.40E+07,-20.477
7.50E+07,-20.687
7.60E+07,-20.897
7.70E+07,-21.598
7.80E+07,-22.313
7.90E+07,-23.028
8.00E+07,-23.743
8.10E+07,-24.459
8.20E+07,-25.213
8.30E+07,-26.048
8.40E+07,-26.883
8.50E+07,-27.717
8.60E+07,-28.552
8.70E+07,-29.387
8.80E+07,-29.817
8.90E+07,-29.142
9.00E+07,-28.467
